0	0	1391040000
0	5405	1391040000
0	4584	1328140800
1	0	1397779200
1	232	1397779200
1	9715	1397692800
1	11650	1396828800
1	10405	1396224000
2	6608	1400284800
2	5862	1394928000
2	11203	1393804800
2	242	1393545600
2	4210	1384819200
2	5251	1378684800
2	0	1378425600
3	0	1386460800
3	7848	1386460800
3	438	1380931200
3	5160	1380931200
4	11389	1388966400
4	4757	1384992000
4	6499	1384992000
4	11443	1384992000
4	9402	1384905600
4	10361	1384905600
4	10063	1383609600
5	10622	1400112000
5	5663	1392422400
5	7594	1392422400
5	9561	1392249600
5	6430	1377043200
5	8818	1374192000
5	6045	1371772800
5	9596	1371772800
5	9916	1371686400
5	4594	1371168000
5	8815	1370995200
5	6403	1368662400
5	0	1365984000
5	410	1365984000
5	5132	1365984000
5	5661	1362960000
6	0	1376611200
6	1795	1360540800
6	5986	1360540800
6	6058	1360540800
6	10037	1360540800
7	0	1378252800
7	2366	1378252800
7	6927	1370476800
8	1	1405209600
8	3257	1405036800
8	246	1401148800
8	3787	1393632000
8	3361	1393027200
8	9556	1390348800
8	4351	1390003200
8	3893	1387324800
8	10356	1386806400
8	11287	1383350400
8	11242	1382832000
8	5487	1380326400
8	3696	1377734400
8	2721	1377648000
8	9382	1371081600
8	11094	1367020800
8	6235	1359244800
8	1202	1355702400
8	3973	1336089600
8	7453	1330214400
8	5919	1322697600
8	5160	1313884800
8	6864	1308700800
9	2366	1399248000
9	5802	1399248000
9	6381	1399248000
9	9119	1399248000
9	11497	1399248000
9	1	1388102400
9	2027	1388102400
9	2227	1370217600
10	1	1400544000
10	6434	1400544000
10	7752	1400544000
10	7940	1400544000
10	11033	1394928000
11	10361	1396828800
11	1	1392681600
11	8642	1392681600
11	10608	1392681600
11	7590	1385337600
11	9045	1382659200
11	3274	1375228800
12	10613	1394841600
12	1	1390435200
12	5527	1378857600
12	7436	1378857600
13	10255	1396051200
13	1306	1391212800
13	8326	1391212800
13	11118	1391212800
13	1	1389398400
13	137	1389398400
13	2936	1389398400
14	11787	1393200000
14	1	1392681600
14	1304	1392681600
14	2046	1392681600
14	8578	1391558400
15	1	1396742400
15	5207	1396742400
15	10609	1396742400
16	1	1379116800
16	2420	1379116800
16	2448	1379116800
17	3232	1405209600
17	6000	1405209600
17	1183	1404518400
17	5604	1404518400
18	10370	1401235200
18	10780	1401235200
18	123	1398124800
18	5164	1398124800
18	9672	1398124800
18	1	1383264000
18	10206	1383264000
19	9693	1394668800
19	7856	1391990400
19	5039	1388534400
19	7839	1388534400
19	6160	1388448000
19	9271	1373414400
19	8965	1371081600
19	6230	1370822400
19	3207	1367193600
19	389	1345766400
19	9164	1345766400
19	6905	1338681600
19	574	1336608000
19	2997	1318464000
19	6777	1316908800
19	2	1316390400
19	2834	1315699200
19	3889	1315699200
19	8103	1315699200
19	1052	1315094400
19	1961	1315094400
19	2399	1315094400
19	2505	1315094400
19	1696	1314835200
19	2745	1314835200
19	2948	1314835200
19	5317	1314835200
19	7171	1314835200
19	1093	1313193600
19	3227	1313193600
19	4257	1313193600
19	770	1312156800
19	5403	1311984000
19	7447	1311984000
19	7461	1311984000
20	6526	1403568000
20	6868	1377734400
20	2	1376092800
20	815	1376092800
20	1425	1376092800
20	3537	1376092800
21	2940	1386201600
21	70	1383177600
21	1353	1379635200
21	8542	1377820800
21	10780	1374105600
21	11069	1374105600
21	297	1361145600
21	9599	1359244800
21	5378	1356307200
21	6157	1352937600
21	6538	1324684800
22	2	1338076800
22	393	1310515200
22	890	1310515200
22	1949	1310515200
22	1970	1310515200
22	2059	1310515200
22	2543	1310515200
22	2991	1310515200
22	4063	1310515200
22	5258	1310515200
23	8660	1394150400
23	9672	1394150400
23	10067	1394150400
23	8788	1367366400
23	2	1359763200
23	7906	1359763200
23	6303	1343692800
24	10783	1405123200
24	2686	1404604800
24	5074	1404604800
24	7724	1403568000
24	6632	1400025600
24	2002	1399248000
24	8565	1399248000
24	909	1398988800
24	573	1398729600
24	364	1398556800
24	4722	1398211200
24	1164	1398124800
24	2490	1397952000
24	2631	1397865600
24	6943	1397865600
24	2796	1397088000
24	5056	1396742400
24	10039	1396310400
25	1070	1326240000
25	501	1325894400
25	1976	1324512000
25	3	1324252800
25	3536	1319760000
25	5687	1319760000
25	1595	1319155200
26	1510	1399680000
26	6688	1399680000
26	1595	1399161600
26	776	1398124800
26	7976	1394150400
26	11003	1391990400
26	7848	1391385600
26	9838	1391385600
26	10593	1391385600
26	10471	1390348800
26	10631	1389312000
26	11574	1389312000
26	6077	1389225600
26	6598	1389225600
26	9780	1389225600
26	10178	1388534400
26	3534	1388448000
26	7531	1388448000
26	8968	1388448000
26	10217	1388448000
26	10801	1388448000
26	8126	1387152000
26	8149	1387152000
26	8815	1387152000
26	9368	1387152000
26	9483	1387152000
26	10131	1387152000
26	10978	1387152000
26	5253	1386374400
26	10162	1386374400
26	10749	1385769600
26	11445	1385769600
26	6659	1385078400
26	6936	1385078400
26	8135	1385078400
26	8585	1385078400
26	11491	1385078400
26	8439	1384819200
26	8741	1384819200
26	2621	1384646400
26	4464	1384646400
26	5902	1384646400
26	5971	1384646400
26	5996	1384646400
26	6095	1384646400
26	6308	1384646400
26	6621	1384646400
26	8123	1384646400
26	8823	1384646400
26	9119	1384646400
26	9758	1384646400
26	9991	1384646400
26	10449	1384646400
26	826	1384560000
26	4627	1384560000
26	5492	1384560000
26	6497	1384560000
26	8589	1384560000
26	447	1384214400
26	11169	1384214400
26	3538	1381276800
26	4543	1381276800
26	10932	1381276800
26	2439	1379376000
26	7163	1379376000
26	7265	1379376000
26	9402	1379376000
26	11130	1379376000
26	3	1378598400
26	2544	1378598400
26	4423	1378598400
26	5974	1378598400
26	7195	1378598400
26	7335	1378598400
26	7744	1378598400
26	7758	1378598400
26	7984	1378598400
26	8372	1378598400
26	8599	1378598400
26	9561	1378598400
26	10033	1378598400
26	10337	1378598400
26	7814	1378252800
27	9949	1400976000
27	11890	1400976000
27	3	1391299200
27	1014	1375056000
27	4587	1375056000
27	1422	1374624000
27	1476	1374624000
28	11874	1405036800
28	11895	1403827200
28	11571	1402272000
28	12002	1402272000
28	10768	1400457600
28	8131	1399507200
28	11827	1399507200
28	2002	1397606400
28	1520	1395878400
28	3	1392336000
28	9044	1392336000
28	3902	1391990400
28	8086	1390521600
28	5324	1389052800
28	10821	1388793600
29	3	1392163200
29	413	1380758400
29	1711	1371686400
29	3755	1371686400
29	1853	1356566400
29	4459	1322438400
29	729	1312243200
30	758	1292198400
30	6777	1292198400
30	1250	1266969600
31	7943	1405036800
31	3098	1404259200
31	2312	1403827200
31	387	1403654400
31	416	1403654400
31	419	1403654400
31	1901	1403654400
31	6439	1403568000
31	6455	1403568000
31	11804	1403481600
31	11806	1403481600
31	11709	1403136000
31	11711	1403136000
31	365	1402790400
31	3386	1402617600
31	4504	1402444800
31	3563	1402358400
31	5579	1402358400
31	9938	1402358400
31	4	1402185600
31	917	1402185600
31	1014	1402185600
31	1075	1402185600
31	1591	1402185600
31	1976	1402185600
31	2413	1402185600
31	2834	1402185600
31	2836	1402185600
31	2840	1402185600
31	8975	1397692800
31	8976	1397692800
31	11766	1397692800
31	11773	1397606400
31	11774	1397606400
31	11877	1397347200
31	11878	1397347200
31	11852	1396742400
31	11767	1394582400
31	11771	1393977600
31	11772	1393977600
31	7113	1393545600
31	11731	1391644800
31	11733	1389744000
31	1165	1372291200
31	10895	1372291200
31	10668	1371945600
31	10688	1371945600
31	1134	1367366400
31	10896	1367280000
31	10811	1366070400
31	10809	1365984000
31	10710	1364860800
31	8557	1362528000
31	8560	1362096000
31	10559	1362096000
31	10558	1362009600
31	10561	1362009600
31	10560	1361923200
31	10565	1357862400
31	10567	1357862400
31	9582	1343520000
31	9588	1343520000
31	9581	1338940800
31	9587	1338076800
31	6434	1337817600
31	5447	1335744000
31	6432	1329350400
31	4402	1312070400
31	5881	1312070400
31	1757	1245974400
31	3099	1224979200
31	3100	1220054400
31	408	1219104000
31	3835	1219104000
31	1052	1217376000
31	1422	1214265600
31	2313	1214265600
31	1432	1214179200
31	3097	1214179200
31	1544	1214092800
31	2451	1214092800
32	2667	1379030400
32	9671	1350777600
32	3313	1346976000
32	387	1337126400
32	5112	1284163200
32	3798	1258243200
32	2790	1235088000
32	1754	1234310400
32	2314	1234310400
32	3372	1233792000
33	1354	1235606400
33	54	1235260800
33	1362	1235001600
33	2170	1235001600
33	1432	1234828800
33	1973	1234742400
33	800	1234656000
33	790	1234483200
33	2412	1234483200
33	2451	1234483200
33	1065	1234396800
34	4	1392163200
34	264	1392163200
34	3271	1392163200
34	5415	1392163200
34	6036	1392163200
34	10088	1392163200
34	10135	1392163200
34	10380	1392163200
34	267	1389744000
34	5116	1389744000
34	6669	1389744000
34	7418	1389744000
35	3168	1387152000
35	6168	1383350400
35	6612	1383350400
35	5934	1381795200
35	6692	1381795200
35	6810	1381795200
35	10322	1381795200
35	5	1365724800
35	361	1365724800
35	3991	1365724800
35	4666	1365724800
35	7036	1365724800
35	9223	1365724800
35	1552	1350691200
36	5	1358726400
36	998	1358726400
36	1246	1358726400
36	1451	1358726400
36	5272	1358726400
37	2076	1399766400
37	927	1398902400
37	2651	1398902400
37	6008	1398902400
38	5	1396828800
38	204	1396828800
38	6763	1396828800
38	463	1356393600
39	3579	1388188800
39	5	1385164800
39	3578	1385164800
39	9602	1385164800
39	9715	1385164800
39	84	1376352000
39	5193	1376352000
39	3274	1371427200
39	5195	1371427200
39	5962	1371427200
39	7032	1371427200
39	8248	1371427200
40	5	1373760000
40	610	1373760000
40	6351	1355270400
41	920	1386201600
41	4366	1386201600
41	6588	1386201600
41	8661	1386201600
41	6546	1384473600
41	2328	1362268800
41	3539	1362268800
41	3497	1352246400
42	5	1379030400
42	3787	1355011200
42	311	1320364800
42	1248	1320019200
42	627	1313020800
42	1137	1313020800
42	6500	1311033600
42	1635	1308096000
43	9956	1405296000
43	538	1401494400
43	8166	1401494400
43	10933	1399593600
43	403	1394236800
43	2894	1394236800
43	3034	1394236800
43	5821	1394236800
43	6853	1394236800
43	7998	1394236800
43	10244	1394236800
43	10434	1391385600
43	2261	1389052800
43	2309	1389052800
43	4107	1389052800
43	5052	1389052800
43	5902	1389052800
43	8248	1389052800
43	8477	1389052800
43	9328	1389052800
43	2914	1381363200
43	4229	1381363200
43	5	1357516800
43	38	1357516800
43	40	1357516800
43	190	1357516800
43	230	1357516800
43	260	1357516800
43	1120	1357516800
43	1253	1357516800
43	1812	1357516800
43	2359	1357516800
43	2605	1357516800
43	3010	1357516800
43	4674	1357516800
43	5307	1357516800
43	6191	1357516800
43	6259	1357516800
43	6282	1357516800
43	6580	1357516800
43	7056	1357516800
43	7280	1357516800
43	7589	1357516800
43	7632	1357516800
43	8095	1357516800
43	9207	1357516800
43	1338	1282089600
43	3055	1282089600
43	425	1272499200
44	1608	1342310400
44	1610	1342310400
44	1244	1340668800
44	5	1337904000
45	8689	1383004800
45	8420	1363564800
45	839	1361664000
46	6290	1388707200
46	2157	1385942400
46	369	1371427200
46	446	1371427200
46	2425	1371427200
46	2829	1371427200
47	8061	1387929600
47	5	1370649600
47	3646	1370649600
47	492	1325462400
48	771	1392076800
48	2971	1392076800
48	2182	1373414400
48	3067	1363219200
48	6583	1363219200
48	7726	1363219200
48	4965	1328140800
48	5	1324339200
48	2075	1323993600
49	2721	1395014400
49	3570	1394668800
49	4233	1394668800
49	4719	1394668800
49	5185	1394668800
49	5381	1394668800
49	5902	1394668800
49	6202	1394668800
49	6915	1394668800
49	7929	1394668800
49	8089	1394668800
49	8958	1394668800
49	9118	1394668800
49	3297	1391385600
49	9060	1388707200
49	5	1386028800
49	6265	1386028800
49	9713	1386028800
49	7790	1384128000
49	9946	1382486400
49	5192	1370649600
49	2598	1367798400
50	776	1397865600
50	5	1378425600
50	576	1363651200
50	7682	1363651200
50	5750	1361664000
50	4954	1361145600
50	9214	1361145600
51	387	1353110400
51	389	1353110400
51	6682	1353110400
51	7750	1353110400
51	5	1341792000
52	220	1394755200
52	9378	1394755200
52	10757	1394668800
52	5381	1370390400
52	6820	1370390400
52	5306	1363564800
52	5	1296518400
53	5	1392595200
53	493	1392595200
53	2763	1392595200
53	6572	1392595200
53	6832	1392595200
53	8771	1392595200
53	10340	1392595200
53	316	1391990400
53	776	1391990400
53	1093	1391990400
53	2598	1391990400
53	3746	1391990400
53	5662	1391990400
53	5925	1391990400
53	6981	1391990400
54	1212	1362268800
54	5	1335398400
54	195	1335398400
54	443	1335398400
54	688	1335398400
54	726	1335398400
55	330	1405036800
55	9328	1405036800
55	3349	1404950400
55	6453	1404950400
55	7268	1404950400
55	11193	1404950400
55	5	1401840000
55	7418	1401840000
56	5972	1362096000
56	5	1356825600
56	1306	1356825600
56	1731	1356825600
56	5802	1356825600
57	2044	1377475200
57	8299	1377475200
57	6	1373846400
57	5877	1373846400
57	4867	1362873600
57	2147	1362614400
57	5487	1362614400
58	8385	1367625600
58	8871	1367625600
58	8517	1356048000
58	8614	1356048000
58	8647	1356048000
59	9968	1354406400
59	8165	1354060800
59	3215	1304294400
59	2867	1295913600
59	1566	1295827200
59	6	1180137600
60	6654	1401062400
60	8043	1395446400
60	4875	1385942400
61	4250	1400544000
61	7073	1379289600
61	219	1363824000
61	1413	1320624000
62	6	1403136000
62	7027	1399852800
62	11817	1397692800
62	11773	1397433600
62	2804	1397088000
62	11769	1397088000
62	11802	1397088000
62	8228	1388448000
62	10372	1376438400
62	10373	1376438400
62	10163	1372204800
62	10690	1372204800
62	10895	1372204800
62	10896	1368662400
62	10697	1368576000
62	10699	1367539200
62	10565	1363737600
62	9467	1345075200
62	9594	1345075200
62	9588	1339027200
62	8554	1327449600
62	6114	1274745600
62	4675	1250035200
62	4039	1242777600
62	4040	1242777600
62	4058	1240185600
63	8732	1393459200
63	2777	1379289600
63	2775	1374883200
63	6612	1374883200
63	3767	1372118400
63	4204	1371513600
63	5293	1367539200
64	6	1399075200
64	3549	1399075200
64	11149	1399075200
64	4646	1361145600
64	4778	1361145600
64	4674	1360195200
64	8350	1360195200
64	8383	1360195200
65	10253	1395273600
65	6	1362614400
65	4966	1362614400
66	6	1388880000
66	9254	1388880000
66	5409	1388361600
66	9475	1388361600
67	2197	1397433600
67	2198	1397433600
67	1774	1392768000
67	9815	1391644800
67	1817	1387238400
68	2531	1392336000
68	4898	1392336000
68	7	1378771200
69	11983	1404864000
69	10378	1401580800
69	6	1400716800
69	11728	1394236800
69	11896	1394236800
69	11900	1394236800
69	11800	1392076800
69	3310	1391644800
69	10377	1391644800
69	5930	1389225600
69	3624	1388966400
69	8386	1367452800
69	10895	1367452800
69	9287	1365033600
69	10688	1365033600
69	10983	1365033600
69	9086	1363910400
69	10758	1363910400
69	8561	1360108800
69	10388	1360022400
69	8560	1359158400
69	2615	1353456000
69	3715	1344556800
69	4857	1344556800
69	5606	1344556800
69	5607	1344556800
69	9584	1343260800
69	5608	1342483200
69	9591	1342483200
69	3133	1326672000
70	8267	1389225600
70	916	1383696000
70	8266	1383696000
71	6	1398470400
71	3689	1398470400
71	393	1394928000
72	10356	1404432000
72	6207	1403913600
72	6701	1403913600
72	7738	1403913600
72	9153	1403913600
72	10790	1403913600
72	1787	1376006400
73	6	1383696000
73	50	1378857600
73	2027	1378857600
73	2647	1378857600
73	2788	1378857600
73	3059	1378857600
73	3297	1378857600
73	4340	1378857600
74	6	1403136000
74	2943	1396310400
74	4184	1396310400
75	8630	1352505600
75	2034	1329004800
75	2252	1329004800
76	8299	1397692800
76	7909	1393372800
76	6843	1381017600
76	6865	1380672000
77	2856	1403049600
77	6	1400716800
77	2301	1368748800
78	11879	1399507200
78	11763	1398988800
78	11875	1398988800
78	11911	1397520000
78	11900	1396224000
78	11777	1393891200
